"","pitcher_name","player_name","game_date","events","launch_angle","launch_speed","video_url"
"148","Dylan Cease","Hernández, Teoscar",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c9f7876e-97bd-40a0-8d29-9cc18860df11"
"149","Michael Kopech","Merrill, Jackson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7ba11cf5-553c-4cc1-b47b-1da60c0b5b5f"
"150","Jeremiah Estrada","Rojas, Miguel",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0ffbb59b-aa5e-4676-9de4-ffeab8ef4d9a"
"151","Blake Treinen","Díaz, Elias",2024-10-05,NA,40,75.4,"https://baseballsavant.mlb.com/sporty-videos?playId=44b5de31-802a-4288-a283-be9c7252fe4c"
"152","Bryan Hoeing","Edman, Tommy",2024-10-05,"single",-3,93.5,"https://baseballsavant.mlb.com/sporty-videos?playId=71edc1e1-7fe3-4e4e-b0d1-16138e58d3be"
"153","Yoshinobu Yamamoto","Machado, Manny",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=45a77e6a-e41b-4d12-a406-26a3212b1387"
"154","Ryan Brasier","Profar, Jurickson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=02f0e9f1-e8a3-4510-afcc-3e44e87d59c0"
"155","Jason Adam","Hernández, Teoscar",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=22a3353b-1af4-4399-892d-5c8a373748b0"
"156","Blake Treinen","Díaz, Elias",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b4dfd87d-42e9-4114-ae85-50ebae58429e"
"157","Dylan Cease","Freeman, Freddie",2024-10-05,"single",1,108.8,"https://baseballsavant.mlb.com/sporty-videos?playId=1bf4b4fa-1755-4011-b4f1-cac30b5bbfd5"
"158","Ryan Brasier","Profar, Jurickson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7c41965b-96b9-452a-bc4c-acf5d3e43fb1"
"159","Jeremiah Estrada","Rojas, Miguel",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=68c6b207-c76a-4d4e-85fc-732ccba05e12"
"160","Yoshinobu Yamamoto","Machado, Manny",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0d33cacd-5ce7-4861-885a-067ff2cda45e"
"161","Michael Kopech","Merrill, Jackson",2024-10-05,NA,10,81.6,"https://baseballsavant.mlb.com/sporty-videos?playId=9358796a-870b-4c0d-84e2-36aeceb5cfe1"
"162","Jason Adam","Freeman, Freddie",2024-10-05,"field_out",-10,87.1,"https://baseballsavant.mlb.com/sporty-videos?playId=c951d8cc-1185-43e9-bf3a-7bc31c7b61d7"
"163","Bryan Hoeing","Edman, Tommy",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=58476c01-3054-4383-b92d-33188baf5254"
"164","Dylan Cease","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=02d93a57-bcac-42a9-a0c4-262747827121"
"165","Yoshinobu Yamamoto","Machado, Manny",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d2c0f135-9020-445c-b172-2025513434b5"
"166","Michael Kopech","Merrill, Jackson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b38f4067-4cc7-4bcb-b12a-b792a55395da"
"167","Bryan Hoeing","Edman, Tommy",2024-10-05,NA,12,72.7,"https://baseballsavant.mlb.com/sporty-videos?playId=df5b77e8-ce73-4ff4-ae52-47e8c4301ab7"
"168","Ryan Brasier","Profar, Jurickson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9708a8d0-928d-40f3-b0dc-637e155425dc"
"169","Blake Treinen","Díaz, Elias",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9058094e-b72c-4e15-8157-ee4558e8ac82"
"170","Evan Phillips","Tatis Jr., Fernando",2024-10-05,"field_out",23,85.3,"https://baseballsavant.mlb.com/sporty-videos?playId=31b55861-9d24-411e-949d-73de76b5d492"
"171","Tanner Scott","Freeman, Freddie",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=42ccad47-107c-440b-8b94-22f63faca5f4"
"172","Jeremiah Estrada","Edman, Tommy",2024-10-05,"grounded_into_double_play",-6,104.4,"https://baseballsavant.mlb.com/sporty-videos?playId=b42ab675-2167-44b0-9bf9-a43e52a0c7d1"
"173","Jason Adam","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=98d0735f-2ba7-4b6a-b940-861ddb598f92"
"174","Tanner Scott","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2cf260a2-b7ff-419b-a71a-1d91d3ac5901"
"175","Blake Treinen","Solano, Donovan",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4a63ce11-5d27-410b-bb96-61eab3992181"
"176","Evan Phillips","Tatis Jr., Fernando",2024-10-05,NA,49,83.4,"https://baseballsavant.mlb.com/sporty-videos?playId=56f31378-b448-4de8-a06f-31715dc2825c"
"177","Bryan Hoeing","Edman, Tommy",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=fd901401-8ad0-49f4-81b1-fa68e0f37aa0"
"178","Alex Vesia","Cronenworth, Jake",2024-10-05,"field_out",62,93.9,"https://baseballsavant.mlb.com/sporty-videos?playId=92e4b67e-1db9-4cbd-9723-c1edba363810"
"179","Michael Kopech","Merrill, Jackson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=970d0a36-7bc1-4850-b4e7-af8b6b49bc5c"
"180","Jeremiah Estrada","Edman, Tommy",2024-10-05,NA,-8,89.8,"https://baseballsavant.mlb.com/sporty-videos?playId=64af1910-4be4-4f76-ae7c-dc89dd9b6cb6"
"181","Yoshinobu Yamamoto","Profar, Jurickson",2024-10-05,"field_out",-21,73.4,"https://baseballsavant.mlb.com/sporty-videos?playId=15c56caf-4787-466b-9476-42c9176e565d"
"182","Ryan Brasier","Tatis Jr., Fernando",2024-10-05,"field_out",70,94.1,"https://baseballsavant.mlb.com/sporty-videos?playId=b1ac261b-6b97-406f-879b-e3c0052b9be5"
"183","Dylan Cease","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=19a85859-81ee-4be6-ab1d-5a264ad4cbac"
"184","Jason Adam","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f75b6492-48f5-49f1-94ba-7ead0cab642e"
"185","Evan Phillips","Tatis Jr., Fernando",2024-10-05,NA,54,66.4,"https://baseballsavant.mlb.com/sporty-videos?playId=01cd4fbd-5a70-4c4b-a864-3511d956f3ec"
"186","Bryan Hoeing","Edman, Tommy",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a071f69b-fbd8-40b0-bb9a-cf953e032446"
"187","Ryan Brasier","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=3f2a8cdd-9bba-4fed-a962-d07200b883ce"
"188","Blake Treinen","Solano, Donovan",2024-10-05,NA,65,64.6,"https://baseballsavant.mlb.com/sporty-videos?playId=cef9aafb-3342-4a79-99c7-9fde7ef54487"
"189","Jason Adam","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=afdff9e9-0402-4d33-b71f-c0a7f57b3a93"
"190","Dylan Cease","Betts, Mookie",2024-10-05,"walk",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b6e2e9da-5f46-4407-a90f-03a899eb1188"
"191","Tanner Scott","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f4ae7926-7184-4c6e-9b8c-aaf2aa9030c9"
"192","Alex Vesia","Cronenworth, Jake",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2374802f-030d-4810-acfd-5821dedecc99"
"193","Jeremiah Estrada","Edman, Tommy",2024-10-05,NA,-39,76.7,"https://baseballsavant.mlb.com/sporty-videos?playId=6841e076-6136-4539-a2be-68cbb09e3ffa"
"194","Michael Kopech","Machado, Manny",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=eed4494b-f08d-49c6-8668-941e43f599e9"
"195","Yoshinobu Yamamoto","Profar, Jurickson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=022452c6-47c4-4103-8ceb-8516a5ab7c45"
"196","Dylan Cease","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0e34a99c-c435-4a55-8631-547ef6063129"
"197","Evan Phillips","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f87b3adb-2544-4556-b42a-9bccb8a9cb3a"
"198","Adrián Morejón","Freeman, Freddie",2024-10-05,"force_out",0,70.6,"https://baseballsavant.mlb.com/sporty-videos?playId=f8e40d67-80ea-4ad7-8f83-3454866913b6"
"199","Blake Treinen","Solano, Donovan",2024-10-05,NA,48,75.1,"https://baseballsavant.mlb.com/sporty-videos?playId=b8139321-4162-4980-955c-78d985a16a72"
"200","Jason Adam","Betts, Mookie",2024-10-05,"field_out",-2,99.4,"https://baseballsavant.mlb.com/sporty-videos?playId=c6117d1d-f345-43fd-8874-1f08dbb678fc"
"201","Jeremiah Estrada","Edman, Tommy",2024-10-05,NA,10,75.1,"https://baseballsavant.mlb.com/sporty-videos?playId=8101c5e3-7c6d-4163-b0bb-82da870e252c"
"202","Michael Kopech","Machado, Manny",2024-10-05,NA,45,79.3,"https://baseballsavant.mlb.com/sporty-videos?playId=8f63b4ee-6d15-4ce4-8059-3a939cfe2970"
"203","Ryan Brasier","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5a13de4d-d0f6-41d7-ae18-fe0ec2f9e732"
"204","Alex Vesia","Bogaerts, Xander",2024-10-05,"field_out",36,96.8,"https://baseballsavant.mlb.com/sporty-videos?playId=2bb57b47-1d18-45cb-9257-4d258aef1330"
"205","Tanner Scott","Freeman, Freddie",2024-10-05,NA,-44,67.8,"https://baseballsavant.mlb.com/sporty-videos?playId=207913ff-85d4-41a5-a7a3-636c716596c9"
"206","Bryan Hoeing","Lux, Gavin",2024-10-05,"field_out",35,92.4,"https://baseballsavant.mlb.com/sporty-videos?playId=9dec53fe-584d-4b62-aa8d-625e17131220"
"207","Yoshinobu Yamamoto","Profar, Jurickson",2024-10-05,NA,20,76.5,"https://baseballsavant.mlb.com/sporty-videos?playId=acd28cc9-58a3-4e43-936b-96d1c5746cad"
"208","Jason Adam","Betts, Mookie",2024-10-05,NA,-61,52.9,"https://baseballsavant.mlb.com/sporty-videos?playId=9754911f-2dc4-43fa-9d83-48ff2d3b241c"
"209","Alex Vesia","Bogaerts, Xander",2024-10-05,NA,45,73.2,"https://baseballsavant.mlb.com/sporty-videos?playId=6bda39ea-fbd2-412f-8376-9924181bd419"
"210","Evan Phillips","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c24849ab-895c-43f9-ad17-2f55b86d24d0"
"211","Yoshinobu Yamamoto","Profar, Jurickson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d29c86f8-7bc8-4fd6-bcfd-0af520d822cb"
"212","Michael Kopech","Machado, Manny",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=971d45b3-d984-4e7a-97d8-449006f2b62c"
"213","Adrián Morejón","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ea7fd04a-7167-4ad3-81dd-253807523544"
"214","Adrián Morejón","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=07753236-0406-1003-000c-f08cd117d70a"
"215","Adrián Morejón","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=07753236-0406-1013-000c-f08cd117d70a"
"216","Blake Treinen","Solano, Donovan",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5281b377-b253-4c61-9306-b8fa49887ea8"
"217","Dylan Cease","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=08c31aa0-7051-4ea6-b887-b11c3e463f0a"
"218","Ryan Brasier","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b0ec7f09-05d1-4d7c-b807-f440e52d0c3f"
"219","Bryan Hoeing","Lux, Gavin",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6590eb4b-888a-41bd-b53c-0005310e2bc6"
"220","Jeremiah Estrada","Edman, Tommy",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cdc5bcbd-4c56-4c5b-aa96-fbf35c55311d"
"221","Tanner Scott","Freeman, Freddie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=42a47e2c-509b-46ae-8c20-9c7b4bc8ccfc"
"222","Bryan Hoeing","Lux, Gavin",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=66e4d8a2-f54c-45bf-8d26-ea7cfa98aef6"
"223","Jason Adam","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=41194f50-5f6d-430a-92d2-8933d5f3f9cf"
"224","Evan Phillips","Arraez, Luis",2024-10-05,"field_out",29,90.8,"https://baseballsavant.mlb.com/sporty-videos?playId=d5977c75-aba3-49f2-b765-ff3f7673acda"
"225","Adrián Morejón","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7519fdd0-0a5e-4a32-a671-3a6cb7e00300"
"226","Jeremiah Estrada","Lux, Gavin",2024-10-05,"single",17,62.8,"https://baseballsavant.mlb.com/sporty-videos?playId=2a54faad-ff73-4d6e-a299-d560d1b393c6"
"227","Tanner Scott","Ohtani, Shohei",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2227a9f2-9a01-45a3-9a8a-4bc03da7d738"
"228","Yoshinobu Yamamoto","Profar, Jurickson",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7c297c6e-279c-457c-aa1e-1c9dd072bd84"
"229","Blake Treinen","Cronenworth, Jake",2024-10-05,"walk",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f4d13fe7-3a05-4055-bd64-41a9172c7f99"
"230","Alex Vesia","Bogaerts, Xander",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=db74ac5d-3dec-4d9c-b0e1-355afc56c237"
"231","Ryan Brasier","Arraez, Luis",2024-10-05,"field_out",35,98.1,"https://baseballsavant.mlb.com/sporty-videos?playId=d79b099d-ff7e-4be5-b17c-f616da599361"
"232","Michael Kopech","Machado, Manny",2024-10-05,NA,81,84.6,"https://baseballsavant.mlb.com/sporty-videos?playId=8c4d0c38-a0e4-46e3-941f-2a79aa8d5e5c"
"233","Dylan Cease","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ff8bb37d-07ba-46f3-bf4c-72a746d989bd"
"234","Ryan Brasier","Arraez, Luis",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=35a1e630-cad7-4760-b5bb-638720b690f3"
"235","Jeremiah Estrada","Smith, Will",2024-10-05,"field_error",5,104.8,"https://baseballsavant.mlb.com/sporty-videos?playId=8e50d402-9e62-4d11-b5a4-31caf6662bbc"
"236","Bryan Hoeing","Lux, Gavin",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=bf41b579-9cbf-4f73-af11-7f1eccf7d6cc"
"237","Alex Vesia","Bogaerts, Xander",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1582c293-b868-4c7e-a561-513aff5f16c8"
"238","Yoshinobu Yamamoto","Tatis Jr., Fernando",2024-10-05,"walk",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=80a31e07-1740-4b34-8489-216956cabb92"
"239","Dylan Cease","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=64298fa3-5e9a-4ec1-ad17-97532c783d4f"
"240","Evan Phillips","Arraez, Luis",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9c400cab-5b3c-4fb2-9e7d-5d95eb9a015f"
"241","Jason Adam","Betts, Mookie",2024-10-05,NA,-13,58.4,"https://baseballsavant.mlb.com/sporty-videos?playId=d39d8af6-a446-492a-9df2-8b3cbb2b1442"
"242","Tanner Scott","Ohtani, Shohei",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2b6142bc-d49d-4a98-a5db-8f02c8c08b1b"
"243","Blake Treinen","Cronenworth, Jake",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=42d818db-1827-4ed8-a016-fb443048c2f2"
"244","Michael Kopech","Machado, Manny",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=40dd34a9-acbd-4fcf-99dc-1f8fe61c8a68"
"245","Adrián Morejón","Betts, Mookie",2024-10-05,NA,27,77.1,"https://baseballsavant.mlb.com/sporty-videos?playId=fd484946-975e-48fd-a64b-6960205a5b75"
"246","Jason Adam","Betts, Mookie",2024-10-05,NA,51,75.3,"https://baseballsavant.mlb.com/sporty-videos?playId=829d0b67-5b90-40f0-816b-58dbbd27186f"
"247","Bryan Hoeing","Smith, Will",2024-10-05,"walk",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8236f1cb-360c-4000-a4d7-bb064cdac1c3"
"248","Tanner Scott","Ohtani, Shohei",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cff445ee-742f-4202-93c4-60ea68d554d0"
"249","Blake Treinen","Cronenworth, Jake",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=54cb9749-1f9d-4ade-9c8c-47888664c307"
"250","Jeremiah Estrada","Smith, Will",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1d0be2c1-d9be-4aea-bbec-13e17777761e"
"251","Yoshinobu Yamamoto","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5e62e117-c4f4-47ec-9c3f-7433b8ad8ea6"
"252","Alex Vesia","Bogaerts, Xander",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9cc2a33b-f77d-4b3a-b362-7a33c2dd4cdc"
"253","Evan Phillips","Peralta, David",2024-10-05,"field_out",38,96.6,"https://baseballsavant.mlb.com/sporty-videos?playId=43e3e794-f9d6-4308-aaca-7eb9f086a55e"
"254","Adrián Morejón","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=11e182f6-e2ab-4d10-afdb-347132e37e5a"
"255","Dylan Cease","Betts, Mookie",2024-10-05,NA,-33,75.7,"https://baseballsavant.mlb.com/sporty-videos?playId=9f90fe55-f1e9-4bbf-8a17-d7be391680d5"
"256","Ryan Brasier","Arraez, Luis",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cb86a8eb-5da7-4347-86db-fc6f2c3b35b3"
"257","Michael Kopech","Machado, Manny",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=28bbff05-f9ae-42a6-b364-99b9f91562c2"
"258","Michael Kopech","Machado, Manny",2024-10-05,NA,50,80.9,"https://baseballsavant.mlb.com/sporty-videos?playId=f4a45d83-c155-493f-b70c-141e8da3f71a"
"259","Blake Treinen","Cronenworth, Jake",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a10b8f6c-b05c-43f9-b8f0-e1ee80a89d75"
"260","Alex Vesia","Bogaerts, Xander",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d3aa2c17-5b4c-4e41-b0b8-daeef15ebc3b"
"261","Bryan Hoeing","Smith, Will",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c7b963fe-978a-41b2-ae5e-691d0114a4a3"
"262","Ryan Brasier","Higashioka, Kyle",2024-10-05,"double",6,108.3,"https://baseballsavant.mlb.com/sporty-videos?playId=72bff9f1-30a1-4e4f-840a-556d531df675"
"263","Yoshinobu Yamamoto","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cfacae85-8e44-4cc6-a9ca-57789bedae2f"
"264","Dylan Cease","Ohtani, Shohei",2024-10-05,"field_out",46,82.7,"https://baseballsavant.mlb.com/sporty-videos?playId=30db623f-1364-4ca5-bc1e-34d3c6b0906b"
"265","Jason Adam","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=3c5a89e6-f652-4a36-8590-f39c29be6487"
"266","Tanner Scott","Ohtani, Shohei",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9ee5dc9c-7dac-4ff1-bbaf-a79a3d700693"
"267","Evan Phillips","Peralta, David",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=17e84e5a-de7f-413e-a0a2-dbdac9ce0f61"
"268","Adrián Morejón","Ohtani, Shohei",2024-10-05,"single",28,67.8,"https://baseballsavant.mlb.com/sporty-videos?playId=32754158-c56e-4e76-98e0-c02025ef775d"
"269","Jeremiah Estrada","Muncy, Max",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5279442b-a19d-4741-90ea-b437c694fd9f"
"270","Blake Treinen","Cronenworth, Jake",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=730b0ce7-94b4-4ae0-9c18-954cec6e54e0"
"271","Dylan Cease","Ohtani, Shohei",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5dc5c1cd-f995-4368-99f5-0720ca0e6ba7"
"272","Evan Phillips","Peralta, David",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b49c6574-2ca7-48fd-ab9c-77e627af8cc2"
"273","Bryan Hoeing","Smith, Will",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=79c67279-2053-4bd4-8681-8ec5b1150b7b"
"274","Ryan Brasier","Higashioka, Kyle",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6655ee15-e44e-4810-b25c-9d5a8f34837e"
"275","Adrián Morejón","Ohtani, Shohei",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8eeaa2e2-1e04-423a-a2d0-806657585421"
"276","Jason Adam","Betts, Mookie",2024-10-05,NA,-2,71.8,"https://baseballsavant.mlb.com/sporty-videos?playId=5516cec7-4396-4c49-a778-e9ac90a3540c"
"277","Tanner Scott","Ohtani, Shohei",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5d6e7fac-db51-40c1-8292-26f81363fa6b"
"278","Jeremiah Estrada","Muncy, Max",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b0ef9221-7852-4ab5-b19c-841373610248"
"279","Michael Kopech","Machado, Manny",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=34552d8d-f4f8-4587-b8ec-c0d59dbb4423"
"280","Alex Vesia","Merrill, Jackson",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=724f8ea6-d026-49f5-aaf8-db454a576f17"
"281","Yoshinobu Yamamoto","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=56a51686-c0b1-4f73-8ca1-937cc15d82b2"
"282","Yoshinobu Yamamoto","Tatis Jr., Fernando",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=80e8b3bf-8bc7-42e3-9cf0-d2e862cdf9ce"
"283","Blake Treinen","Bogaerts, Xander",2024-10-05,"field_out",44,71.4,"https://baseballsavant.mlb.com/sporty-videos?playId=4272aafc-8125-4865-ab6c-da275208834e"
"284","Adrián Morejón","Ohtani, Shohei",2024-10-05,NA,21,112.9,"https://baseballsavant.mlb.com/sporty-videos?playId=d07a014f-3db4-48ff-ae9e-b166929f6498"
"285","Michael Kopech","Profar, Jurickson",2024-10-05,"walk",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=051f08a5-1a66-4821-8237-f78eba97f4b4"
"286","Evan Phillips","Solano, Donovan",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6f9c0943-57a7-495d-85fa-d4adad0a6f36"
"287","Jeremiah Estrada","Muncy, Max",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4cd3d973-3393-4134-b4aa-92fcaa33a74c"
"288","Dylan Cease","Ohtani, Shohei",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f4fb7728-f450-4343-931a-021a953a6a43"
"289","Bryan Hoeing","Smith, Will",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=abf84b0c-b14e-4e4a-b0eb-5e3850a757c0"
"290","Ryan Brasier","Higashioka, Kyle",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ffce9db3-ab94-4b98-98f6-df42f94dbd7d"
"291","Alex Vesia","Merrill, Jackson",2024-10-05,NA,44,70.8,"https://baseballsavant.mlb.com/sporty-videos?playId=712dbaf8-9d9f-4b25-85a6-a46453ab2e52"
"292","Jason Adam","Betts, Mookie",2024-10-05,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=487e0a10-0c5c-41f9-a1b8-ea652fba77bf"
"293","Tanner Scott","Ohtani, Shohei",2024-10-05,NA,34,78.5,"https://baseballsavant.mlb.com/sporty-videos?playId=449997d9-c27e-48ff-9374-50b16cc0f292"
"294","Jason Adam","Ohtani, Shohei",2024-10-05,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4cc4a159-24c5-4a9a-90f8-dca238d429ac"
